order_id,customer_id,order_status,order_purchase_timestamp,order_estimated_delivery_date,shipping_limit_date,order_item_id,product_id,price,freight_value,payment_type,payment_value,review_id,review_score
ce6d150fb29ada17d2082f4847107665,d8acb46c718975948423dbf1b603b959,delivered,2018-01-25 11:17:02,2018-03-08,2018-02-07 12:31:37,1,638bbb2a5e4f360b71f332ddfebfd672,1299.0,104.66,credit_card,1586.47,350a2de6c731b09126a0b8a4c44c5236,3
bedae8df4e37a65ccbec319872296b89,557680a586ced70b6898cbe01a35c87d,delivered,2017-03-16 13:08:11,2017-04-11,2017-03-27 13:08:11,1,802d4aa654f6b24ca4d5bd2c61c0b079,415.99,17.08,credit_card,433.07,3f0f66d7dd88cfc20e82ec7d52f286f1,4
16b6123f7077419424bf89af74e2d054,e3702794d8a26f52191ff4badd7f40c4,delivered,2017-07-01 18:42:10,2017-07-31,2017-07-06 18:35:07,2,92473ca06aa61791e4dc02c9af82bf83,290.0,26.51,credit_card,642.02,e91b2931bc420bfee19c94fc5c23558a,5
16b6123f7077419424bf89af74e2d054,e3702794d8a26f52191ff4badd7f40c4,delivered,2017-07-01 18:42:10,2017-07-31,2017-07-06 18:35:07,1,6d0a373c460a041c86167a92a5d3383e,299.0,26.51,credit_card,642.02,e91b2931bc420bfee19c94fc5c23558a,5
e147052b9ecc00bf938f9e8581944207,b00b81a9b7416a8fe6ebe883a5e5ea7a,delivered,2017-05-11 16:03:58,2017-06-14,2017-05-19 11:33:24,1,615cdd12d2db03b570f68c5ac19ab026,220.0,43.95,credit_card,263.95,e035e5ea418bf576fc9ddf540d7a0c57,4
06ff6cb289c9f1d1ccacc6764874e3c2,cfedf8fc9bf6108c3fd34514c00be6aa,delivered,2017-08-15 22:42:16,2017-09-06,2017-08-22 00:25:31,1,b746f0f77468910428130facb2ee2d1f,42.79,15.1,credit_card,57.89,391e61bca20ca5e12f1c0649e37e5457,5
dbdcb70ae949e4cce08f59bfa7e4604b,26d5bedd5fb76310f6bcc9960496668f,delivered,2017-11-26 22:32:30,2017-12-11,2017-12-04 03:31:49,1,af9418dfcdd7f19b51906a2f32cd6bc0,144.9,14.41,boleto,159.31,c4a1ab72be918798339af05ab2621583,5
fff7c4452f050315db1b3f24d9df5fcd,dec8952e97ef6124259c56914fb3569c,delivered,2017-06-01 16:53:03,2017-06-26,2017-06-07 17:05:23,1,dd469c03ad67e201bc2179ef077dcd48,736.0,20.91,credit_card,756.91,18fd272eb3b30d832d8f459ca0bfc24b,5
ed90ba41c41da31da8e891ff43a584d1,51d9009f107df3256dcb608b5cb40a7c,delivered,2016-10-06 16:43:26,2016-11-28,2016-10-11 15:59:10,1,9d86a51639004c70d7b6037f43ecc070,139.99,16.23,credit_card,156.22,d1dde8e5d73506c5e7ad18f271237dc3,5
0bdb173bda4bf7e4109fe707c309252a,35e78cde5b0035c5619904e902c385d7,delivered,2017-12-01 01:54:12,2017-12-28,2017-12-07 02:31:33,1,2fe0cccc00239f01484b97ba65408800,114.9,18.05,credit_card,132.95,04c900db29776b7d2cea7662a78209a3,5
5b7c6dbea3e21dc6314451ed73907c0c,23ff88906d6e5bfbb904867f888b3658,delivered,2018-06-11 20:09:45,2018-07-11,2018-06-20 04:57:28,1,1a3577790b3f28eb137b105c4d62ca17,31.86,16.41,boleto,48.27,b5fefbd650addf158a9bdeed0df6188b,5
47d051e89cf6490245136694a26a4395,23954a8ef8b736e65195710c34683222,delivered,2017-06-19 23:45:01,2017-06-30,2017-06-25 23:55:12,1,66122b7ff167774803377cb2b1af7799,89.99,17.36,credit_card,107.35,8063a55d3f8d1297ed2e1950f1026370,4
9786fe4bfc559809a4bc1a58b72e2077,90005f3ce609c467eb968c7f7798ddc2,delivered,2017-08-21 23:44:15,2017-09-20,2017-08-31 03:25:28,1,6cdd53843498f92890544667809f1595,349.9,19.02,credit_card,368.92,425bc99bf2c40b6fa9b14326ad892c16,4
0fe5bc7345e72628330234915ed373bd,d1bd63b46da6c1af59a5f618fa5573ce,delivered,2018-04-18 13:37:25,2018-05-17,2018-04-26 07:30:58,1,53759a2ecddad2bb87a079a1f1519f73,53.9,52.95,boleto,106.85,78a4daa2f5ea15dcdb2bf314174c4a22,4
22543080a0066963931832c0df11b2be,613735eeed7838276933826aa1fd5013,delivered,2018-08-11 09:43:32,2018-08-29,2018-08-14 09:55:17,1,a37d9bc434c151e3a32418b241a13bf0,35.9,18.35,credit_card,54.25,1625e67d37fc7befb41da8a63d94a7f8,5
8ff5ec04a3f395979b2371a0a9ef4136,e2be03bf1a62687ebecd09d2fade9c2e,delivered,2017-09-13 18:34:22,2017-10-03,2017-09-19 18:50:20,1,9a99bb9931fce41bda596488d0653c39,103.8,17.98,credit_card,121.78,85c77de3b64d2bebc0ebcf00ff6d4797,5
a72d1276fd9d74c154120c3a11eba771,a48e3b3a54d466e47d74b1820b3d4832,delivered,2017-09-04 20:37:42,2017-09-26,2017-09-13 02:50:17,1,37bfa14183ddce17983a1980a3337042,50.5,25.19,boleto,75.69,c0574ab754570f4b27144f3d7ebd32e6,5
e74c5411558a7a26de918d23a07e1cef,cfa82fe41a4fe2ba6d68e73d37350258,delivered,2018-07-10 08:54:41,2018-07-26,2018-07-12 09:10:20,1,dab2413ead0edda9967edbc9bda2a64e,29.99,12.87,debit_card,42.86,c073a54bbfbbd0282b00f3d50ccdd00f,1
2b49d60af10ea7e2443376987ec8a184,178e83d7625fed7f8544c81e7f61f85d,delivered,2017-03-25 09:03:08,2017-05-09,2017-04-03 09:15:09,1,0b43cf5c79d088cfca305c4ac3ce50b0,14.9,20.8,credit_card,35.7,b703764760e6e5d534a8940a12fca101,1
c047e1042ab337c92ea23d512b54c5bf,dcd807e8478e48fc1ea524e8d2fc1b79,delivered,2018-03-20 19:32:40,2018-04-11,2018-03-26 19:48:27,1,7612afaa8218e79b3011243ed9edea9c,389.0,55.25,credit_card,444.25,db2d10962ac9704627748a98c111b28e,5
a132f4bdf1eb9803546cef73ca7bd322,ad69970e0884e13fc4e5874f5cd2867b,delivered,2018-07-19 11:01:33,2018-08-01,2018-07-26 11:15:19,1,fa7be99321f2dbb1e518d2139ccb1d39,59.99,9.17,credit_card,69.16,566522516de3b687146ac6f40269689e,1
6df674fd09d933a85574460e32a94e23,49a332427c5be4c418541be8753c5238,delivered,2018-02-13 18:37:48,2018-02-23,2018-02-22 17:50:33,1,2028bf1b01cafb2d2b1901fca4083222,56.99,8.72,credit_card,65.71,526397ef31c4d8b684347b3aef5f03f3,4
5795989efabaace15f06689b3ab3c4c1,d57b924a9bdae2680272542ff1f93186,delivered,2018-03-27 14:26:12,2018-04-09,2018-04-02 14:47:50,1,50fd2b788dc166edd20512370dac54df,21.9,7.39,credit_card,29.29,3bdd5cfa93fda43bd1470faf0562f9cb,5
adc2f0c9fd838d820339f8220c1adf08,d16ddf649debf65863ac0f1738584de9,delivered,2018-06-24 10:09:52,2018-07-20,2018-06-28 10:31:34,1,0152f69b6cf919bcdaf117aa8c43e5a2,17.9,12.79,voucher,30.0,1f4bc862249732545642f5d81119e425,5
ad6137b47c7f7c1c621f4de13c3d5bc9,a49a8d627171eeff10dc5601f2109971,delivered,2018-07-12 22:59:12,2018-07-31,2018-07-16 22:55:17,1,c2fb73db15e28aa021dcf7b2856fef27,109.9,36.0,credit_card,145.9,8cdc7e71240af601025767b05079f468,5
f6e638ae1f17003aac1cb6dc6a93ba73,bdeb52f66b5546ea418a547dc8888da5,delivered,2017-11-16 15:45:23,2017-12-19,2017-11-24 16:08:58,1,ea4f4b5a820fea007c6c8d7ef9a790bc,45.73,34.15,credit_card,79.88,07c85d1ebeae41e2a30610f203fe58ec,5
1dfbde97fe9eccbac2db9ab2f3d45a9b,2833849b1e99e5864d2c66c43a597abb,delivered,2017-12-04 19:37:21,2017-12-27,2017-12-12 09:56:33,1,852b19e59727d554cf958607536d86d9,334.9,13.84,credit_card,348.74,974083ef01734807839d40f9bf27d52e,3
6760e20addcf0121e9d58f2f1ff14298,17ddf5dd5d51696bb3d7c6291687be6f,delivered,2018-04-07 15:48:17,2018-04-25,2018-04-12 16:08:45,1,ccb4503d9d43d245d3b295d0544f988b,74.9,13.88,credit_card,88.78,36e2cdbaa9f639b57c53b37ac798fee8,4
ac3143c0b6db91dd3ca4ab4d8a8243eb,1994904e979ef7c6ed7ccc3fed8e3c56,delivered,2018-08-20 14:44:08,2018-09-04,2018-08-22 16:30:49,2,d372821d2eaba9c81a3d5fcc302c2f78,509.5,72.16,credit_card,953.71,c6a2b17849ccd547eb43ab601acda1ab,5
ac3143c0b6db91dd3ca4ab4d8a8243eb,1994904e979ef7c6ed7ccc3fed8e3c56,delivered,2018-08-20 14:44:08,2018-09-04,2018-08-22 16:30:49,1,082c3f21a0fc7a07cd303552d8b6ddae,299.9,72.15,credit_card,953.71,c6a2b17849ccd547eb43ab601acda1ab,5
68051b9b65c4b30fc1252a2b69fe1d0b,fd1113e9d9cf81c3b1e1704b6ae6286b,delivered,2018-06-07 23:15:30,2018-07-13,2018-06-17 23:30:44,1,d7b0d640fed3084549c593479d40556f,99.0,26.77,credit_card,125.77,8bbf14b9ec18850dd1e0e2e931a241fe,5
101fa9bbc869f267953a48b0f659dc62,4e480a424e38883406d8b1c35f15b749,delivered,2018-06-15 09:53:02,2018-07-20,2018-06-19 10:18:12,1,78efe838c04bbc568be034082200ac20,99.9,31.57,credit_card,131.47,8605482b9bd2fc682c37958c5bb368c8,5
8a170c32858870f69d7a3477fcca9a4b,3f6cd3d8326965c0d9cc53a851559a0e,delivered,2017-09-05 12:49:09,2017-10-10,2017-09-14 09:30:18,1,06c6e01186af8b98ee1fc9e01f9471e9,29.9,34.15,credit_card,64.05,d08f6304ffb1a0b469ad7844e0a36824,5
242bc9216a7d8514ba8d435a96d63c3d,dd9f7612ddf12827e7a641bde0e8d86c,delivered,2018-05-18 14:38:28,2018-05-29,2018-05-23 02:59:01,1,96d80c8b6c6545a30eb5bdc4961455f3,119.99,7.7,boleto,127.69,6aa9efccd7d51f7ce7329a46533176d6,5
fe36a827e3e9e0a6f5e11b0be2055727,3f08de414e86c589d3f085630f5f7f69,delivered,2018-02-12 19:22:50,2018-03-06,2018-02-19 18:27:10,1,df6d00c24fc224b84e9ad17708d0f4d7,43.0,12.69,credit_card,55.69,dfb5e52018aa9f1927a51d2039d25d38,1
a5fbd128ce1d7a0a314bb56704e0b4cf,8de51b724d34d1286822bf919129a639,delivered,2018-03-31 08:45:27,2018-04-23,2018-04-05 08:46:52,1,30ac6df06dc59ad72cf2f158fc2d904c,120.0,26.13,credit_card,146.13,fd464d9cf0473eadf0027d1e4cbbcc4f,5
3be1b5820b7f93acc617a3b680f37c91,4ea461e863a55ff383b3f57716e036b1,delivered,2018-04-13 13:30:21,2018-05-10,2018-04-19 13:54:01,1,13721c732d93346dca59eecba82bf07b,329.0,20.99,credit_card,349.99,37091350c7ac0643a1bec57f0be3371d,5
5ad7d897998f9bab0176a1c82b7437ea,d998224127a8d4a8ca5ddf2a59006bb6,delivered,2017-08-28 20:17:51,2017-09-18,2017-09-01 20:25:37,1,4660d9b4ae2a49dc7a5cac39499b204b,76.99,14.29,credit_card,91.28,78f48600d0d2c2e4c796ff731bbfbd29,5
b79a7395d3911e77688dfe966105a683,f11cf2dcc68edbb6e396b32b31d7aba4,delivered,2018-05-03 00:26:00,2018-05-28,2018-05-09 14:31:10,2,6a23ae3187f1dac41b7210a8c7739d6b,35.0,19.32,boleto,108.64,ca029c324afcb40d4f0f95012142008b,4
b79a7395d3911e77688dfe966105a683,f11cf2dcc68edbb6e396b32b31d7aba4,delivered,2018-05-03 00:26:00,2018-05-28,2018-05-09 14:31:10,1,6a23ae3187f1dac41b7210a8c7739d6b,35.0,19.32,boleto,108.64,ca029c324afcb40d4f0f95012142008b,4
ef0beb334211d552bb4bbb9b43e60248,70964b463cfa1a74701003a366f62d03,shipped,2018-07-30 19:57:21,2018-08-13,2018-08-01 20:10:21,1,99fb0293e181af6a2b692fef4ddac420,139.9,19.08,credit_card,158.98,bb73090765253176ef9a3984911870f9,1
b616f638cd86d92c7cbd06cf7484ee34,8458f7ae02bda5950ce48c01a720559a,delivered,2018-05-23 16:37:35,2018-06-08,2018-05-25 16:56:50,1,d2f5484cbffe4ca766301b21ab9246dd,12.88,7.87,credit_card,20.75,8c8839d2a43f11be80141fad1f02042b,4
33f3e269b872b41e5f90b01a92d454eb,96b747e34fa89b37565693617f5e5a00,delivered,2017-08-06 20:04:28,2017-08-25,2017-08-10 20:23:14,1,98a41cb9d66e8b7691f17dd7ebdfcd7a,528.0,15.83,credit_card,543.83,f2afd2b3971564ae25f567099dd47535,5
6a26bd1a037993f1205073dbeda67db4,2a44b3dbad360783fd663c15c3e6367c,delivered,2018-02-15 13:53:42,2018-03-08,2018-02-21 13:10:28,1,679a3e5e1d2bb68982be5734c6e55e63,54.4,12.72,credit_card,67.12,fad89f16742c04dcdfec38fd6c115561,4
c3fa73017c4a172907d79669eda248d0,58830055981413a6c6eb3b4b45561b5f,delivered,2017-10-08 22:59:49,2017-11-06,2017-10-16 00:14:53,1,d7e2d29c1596c2eb1e6e0c85f27cc81f,119.0,20.07,credit_card,139.07,a825cb2645800f1326fe342fe84f216e,5
af045d3e5d7082db57d5b5dde3c0c97b,a9b9a53638de923fe716af6a58c14a68,delivered,2017-02-01 11:13:37,2017-03-02,2017-02-06 11:13:37,1,89f055104adb9365d7f7b5c475f77742,26.9,14.52,credit_card,41.42,ffdef1448d1d29619038284fc2e55613,5
ede510a059fd07ccec20bff19a227fa3,4b346b47b84bd54b2fdac6fb7963f1d5,processing,2017-10-23 16:42:15,2017-11-08,2017-11-06 02:08:13,3,e4c814546f8a6ca2ff74d7a7bf8896de,59.0,8.72,boleto,203.16,9d164a17834985704a1fa09f25f26bb5,1
ede510a059fd07ccec20bff19a227fa3,4b346b47b84bd54b2fdac6fb7963f1d5,processing,2017-10-23 16:42:15,2017-11-08,2017-11-06 02:08:13,2,e4c814546f8a6ca2ff74d7a7bf8896de,59.0,8.72,boleto,203.16,9d164a17834985704a1fa09f25f26bb5,1
ede510a059fd07ccec20bff19a227fa3,4b346b47b84bd54b2fdac6fb7963f1d5,processing,2017-10-23 16:42:15,2017-11-08,2017-11-06 02:08:13,1,e4c814546f8a6ca2ff74d7a7bf8896de,59.0,8.72,boleto,203.16,9d164a17834985704a1fa09f25f26bb5,1
b4d7995506859f96187970c8275ee66c,e019c5cece8b3842ed7335d88bdab190,delivered,2018-07-16 16:08:54,2018-08-15,2018-07-20 16:20:31,1,f7740e5b4337a3cc4a8a204553101a85,485.9,54.12,credit_card,540.02,eb1803112d768b184b73e030a4a9fdaf,5
b9a8d194c52bcb022997d990bd402f7e,5bde57569eb8318a2306865d06de2bfb,delivered,2018-03-01 17:28:42,2018-03-27,2018-03-13 02:15:30,1,6cdd53843498f92890544667809f1595,349.9,18.7,boleto,368.6,0dfb33dd6b591393445f20f7f413b99e,5
fa9ef315051f18a68686aca274ae8f2a,fd72fb768029bc04b1331be11ea3daf4,delivered,2017-09-23 16:04:49,2017-10-20,2017-09-28 16:15:22,1,750a49a83f6ad13ccdf4a761309483f2,89.9,17.88,credit_card,107.78,6890bfa8e0d7c7376c3557c4393b1397,5
94d2de9ad08d15bd3e714a984bd09bcb,79de7628f4e126069110cd01e0cafa0b,delivered,2018-03-09 18:18:40,2018-04-12,2018-03-15 18:31:17,1,553db989ee7f8afb98f8fb680d30050c,369.8,17.47,credit_card,387.27,a3bc63a62749ade8bbe45ffc57138251,1
7711d25c50cf5322589706aaf0458117,ea3d26a484fac72fd517ff2455ff3cf0,delivered,2018-08-09 20:24:28,2018-08-22,2018-08-13 20:45:12,1,868b3136c5b206f91b8208fbfdf2cb7c,93.0,14.23,credit_card,107.23,daf3f8352999f0d08e4d5becab77e46a,5
cf9d814ad8673ebdaec52528c1f7a7ca,6478395c7e1bcbf3c7ee65a18ddcbbc0,delivered,2018-01-10 19:28:54,2018-02-06,2018-01-16 19:48:21,1,e87c9809c13acca4246dfb2fdcaebbe1,84.9,16.35,credit_card,101.25,a6cd6d56201e5a3013ae7ba4868111a5,5
0930df388b21f34fc3f0e3baa9a73016,981fa4abc1b27dee0fd30a98a2447de0,delivered,2018-06-25 08:47:42,2018-07-16,2018-06-27 09:19:13,1,3f3695c50cf443bfc1058ce0c8ab6a46,13.3,12.79,credit_card,26.09,5a31e29be128be4c68c33ecc02d4d854,5
cbb39c59f8084f27c248bd5c3a1cde7b,5a1b3cfe4361ec9d9baabe656a05c00f,delivered,2018-04-02 11:58:24,2018-04-12,2018-04-10 03:30:22,1,3938defa878985e56e22db94bbdea2ff,225.0,19.35,boleto,244.35,690d85f64e218868b0e6905f4238c667,4
415c8cb8b60f8371900c2abb3ce6a0c3,647c41a2f25905e22085a06adca6c76f,delivered,2018-06-09 19:43:35,2018-07-16,2018-06-12 20:18:39,1,ca8e5c072fc65b2d6bbab6ca4c0812db,119.98,51.34,credit_card,171.32,41173713fbdc04a87ebac316efaa4191,4
35d75af8e37e575e033ae1a48c1236ed,3580bb0836c4408b4b03c8ea4a43c147,delivered,2017-05-16 22:35:38,2017-06-12,2017-05-23 22:45:17,1,0bc26e3e8475d1df57c86c60c3304a27,174.9,27.54,credit_card,202.44,c1bd8c2317a7761ce750c96461788eb2,5
cb666a5ed3eec739fae136c3da8552c7,d14f67f2cb2089c372c9f2f0bb7597a9,delivered,2018-04-23 15:51:01,2018-05-21,2018-04-27 16:31:23,1,d4f03ebb492cf8136ab51422b4df8561,229.9,34.77,credit_card,264.67,a599bb595101a295a5e6b72840289fc4,3
7a415e8280c3ae4d608481124c4f5d62,6dad401ac9c02f5effed0476a0ece1ab,delivered,2017-11-03 13:51:16,2017-11-29,2017-11-09 14:10:31,1,c4fc41aafff1435a44e93e06adc74bbf,51.9,16.8,credit_card,68.7,3387e9091f4c1b16214dc8f25234ec3d,4
bdd49e833a618b2e10096e4bd5725977,9edf4e2bfac35f5d2d41782e8c06f0b3,delivered,2018-03-14 22:19:41,2018-04-02,2018-03-21 17:35:37,1,0d0f800ef21c01c777f2b36329584404,39.9,15.23,boleto,55.13,4cabe79fec9ff43f98f220f02b80838f,5
8543d2d86c69647af5e2d957c3d21b85,912e1ba087c69b4cedf63bb560839ad1,delivered,2017-10-05 16:05:46,2017-11-07,2017-10-11 16:14:26,1,d86963242e7dda7eed04f57e492ed655,74.9,18.09,credit_card,92.99,f3a6428b546a4c80e75cf931075fb696,5
e8f9288c671277ab525571871aef27cd,5f4b01693b0d9f9e14c5f0a69496b9d6,delivered,2017-12-12 13:14:10,2018-01-05,2017-12-19 07:49:21,1,566a4f2c4385f36d15c00dfcaae132d1,21.9,14.1,credit_card,36.0,c3ed80d849e4473a17b5f3b694cd7995,3
38006c12e16c03c74e2eb3113e238e5f,5e39953d1ba9f7f91224484c73f3b0bb,delivered,2018-05-04 20:06:46,2018-05-16,2018-05-10 20:15:20,1,7cdd05e9483aff93c2c0a41cceb9b445,10.0,7.87,credit_card,17.87,508b66b2e8d5b199a3c1dea59a2b4c1a,5
725bd1c01a213e4ac7999d74cc9da874,2f414504a52405e86f5db0f59200b23b,delivered,2018-04-10 14:29:06,2018-04-20,2018-04-16 14:50:58,1,c846242ebe2b7232417dcb7770622fd3,49.5,8.88,credit_card,58.38,7842ba01ccd6886f26d9c1ff95c4e77c,5
20aa4f85b1ed8d98e5c742c1a003db9c,16669daad9b68a2b8a369638223a1888,delivered,2018-05-23 21:32:17,2018-06-18,2018-05-28 21:55:45,1,d2ff5f62363de6bace21676323900d0d,119.9,30.7,voucher,50.0,0d40b0ce4b9991790d3e2c2e48c2e178,5
e11fec6c25945565c1ef4f14fc3c03b7,fdf0fe7cd1365ffdcbbc3b95273a20a5,delivered,2018-05-25 10:33:39,2018-06-12,2018-05-29 09:10:31,1,486e577f635477c920c95e95dc243bc8,1970.0,25.69,credit_card,1995.69,edeb5f88b9cd0965df1d4515588e9960,5
30f54cfb85a2cf596ee5b7a589d3ffa0,e8e7b23c38d42a5fc49b092371bef664,delivered,2017-11-22 10:17:50,2017-12-08,2017-11-29 10:13:35,2,8db4ee0e7e76083bd7d2d8ba3085b3a2,27.99,11.95,credit_card,130.14,b7122dccc182fc512c229ac036001b4a,2
30f54cfb85a2cf596ee5b7a589d3ffa0,e8e7b23c38d42a5fc49b092371bef664,delivered,2017-11-22 10:17:50,2017-12-08,2017-11-29 10:13:35,1,eacd30c806e0bade06019cf94b657d0d,78.25,11.95,credit_card,130.14,b7122dccc182fc512c229ac036001b4a,2
604b550c04e61700ab7bcb2ac5b5ca53,97ab733376d9693af39f976a97e4b7b2,delivered,2017-10-15 13:01:37,2017-10-27,2017-10-23 03:49:37,1,1c3122302b284dc602555cee331847da,690.0,20.23,boleto,710.23,96f183c61f41381e8393b93e60655d34,5
8a0ecc540156c0f21f25d7bfd4e95dbe,fb3aeabb381ddb0b8688ced4bd8d3d3e,delivered,2018-01-23 14:09:13,2018-02-23,2018-01-29 14:17:20,1,84f5c4f480ad6c9998d6a6860f1a2e41,40.8,27.2,credit_card,68.0,7144b210b4634a5769184b5de43e3256,4
cc80504e2db2b7b744e2bfe2450c95d3,5a04d48281375e12441c83a2de43fb0a,delivered,2017-03-08 01:51:47,2017-03-29,2017-03-14 02:05:08,1,0fc6914383c2bea767a9562c9d8b43a1,44.99,14.52,credit_card,59.51,a64dca77c61d333030063bfbb223aa06,5
91f377dafe157043ee827b080a27e3f5,47e7bc62efaaf2c52a21b89a634fa7fb,delivered,2018-01-23 16:09:34,2018-02-26,2018-01-29 16:31:33,2,f83c9874b5b5044ea58fef1be68c1ea8,139.4,46.57,credit_card,371.94,78aa6b6534497595990de75b4faeeadb,2
91f377dafe157043ee827b080a27e3f5,47e7bc62efaaf2c52a21b89a634fa7fb,delivered,2018-01-23 16:09:34,2018-02-26,2018-01-29 16:31:33,1,f83c9874b5b5044ea58fef1be68c1ea8,139.4,46.57,credit_card,371.94,78aa6b6534497595990de75b4faeeadb,2
c75886866a89a0c9a04fbcd4699f3772,19e0b32ab46adbf4c0a65588e5e05b4a,delivered,2017-09-27 18:56:35,2017-10-30,2017-10-13 19:14:10,1,aed75ad669fbebd5a385ac7cc2ae7573,550.0,117.99,credit_card,667.99,9aba90bb01eba393b19c10adf5a2b878,5
fa625c35a56d989b379939bae9bc9b2a,1dbbb070b4dc233140c1747fc3d1dee8,delivered,2018-07-21 18:59:35,2018-08-17,2018-07-31 19:31:00,1,b0c8da302d49498d2ce6be8c631e4e20,50.2,13.69,credit_card,63.89,ec0327dd188a2fc615e69143c889ef94,5
61792c6272346d7f4b7c5b1747df7b1a,6d6221343635319264386c8f977b01de,canceled,2017-03-08 11:51:41,2017-04-10,2017-03-14 12:33:15,1,2ec4063419591b373f7990da94fb2c6c,24.99,24.35,credit_card,49.34,3bad073f99142dd5ddf52db8e08089ca,5
0913c46b1cafecb52e5a9a55b6c0e0fc,28622a30de0b61091d78cb053b9cf450,delivered,2018-08-23 10:56:52,2018-09-05,2018-08-28 03:25:26,1,dd4bb630f241ce3910d9595b395efeb5,128.0,19.0,boleto,147.0,74de5a3946d3ea591516ac00d9c069f2,5
65bbd0719855fe808bb19f62dfa9f42c,425ce6f29109ed3511a62cd0f92d7170,delivered,2017-08-19 18:48:58,2017-09-13,2017-08-24 19:05:09,2,c4baedd846ed09b85f78a781b522f126,120.0,33.46,credit_card,354.64,a0c203cb1d262ce1df976f5c34c006b7,5
65bbd0719855fe808bb19f62dfa9f42c,425ce6f29109ed3511a62cd0f92d7170,delivered,2017-08-19 18:48:58,2017-09-13,2017-08-24 19:05:09,1,d1c427060a0f73f6b889a5c7c61f2ac4,159.99,41.19,credit_card,354.64,a0c203cb1d262ce1df976f5c34c006b7,5
83c55d64c56ad16ba3c0f7858cd709d0,0f8a4cf0986a8a2c8a432fc6f54fbd2b,delivered,2018-04-12 11:10:27,2018-04-30,2018-04-19 12:55:24,1,1e8c9a649b9c92a2acf771c3168e15b8,399.0,9.66,credit_card,408.66,e9437f222a0cff21585dee3b415de864,1
e899327a5964f4d29698667a231e6b9d,ea43055530bdd269cde6c488c8c31844,delivered,2017-11-27 10:46:31,2017-12-27,2017-12-13 10:59:58,1,d4b65aedaa1a847abd993dced5ed2e30,38.97,12.69,credit_card,51.66,4c26c81bb9ca176bd74196aa2a7d85a6,5
5ff78652a040431e007c9349249d3503,c0a599a259226219c1ea0d3b8821ca54,delivered,2018-04-22 20:52:20,2018-05-16,2018-04-26 21:30:44,1,05649d71cdf7d7ec2bbd7a717179de0f,369.0,17.46,credit_card,386.46,df55ce5fdc0c4d061eb3952ebda8b3ff,5
9bfe486cba6ba9af52af7bfe86ff9859,65348c9d451e37ed221909136f01ea7e,delivered,2018-06-21 14:35:23,2018-07-18,2018-06-25 15:00:00,1,952e73f7e8bee61569a32b35c19bc981,50.0,19.54,credit_card,69.54,66c6f57885f70cfce8b4c2683d2b547f,5
8be031b84394ed99ee85be1985019058,5db8feb579f7709b05e814faf188ac41,delivered,2018-05-04 13:55:53,2018-05-21,2018-05-10 14:12:44,1,cadb69af336c16aba5c5223599821245,13.65,8.29,credit_card,21.94,59d5aae819579d06ab875dfdb2255a59,5
ac0da888b1077d0f40b33eea6de6297e,8970d0556de8379c1dcadda85f07e2b0,delivered,2017-11-14 10:17:39,2017-11-28,2017-11-21 10:30:36,1,f306d4917efd6c5a46bbb72b640313da,43.0,9.34,credit_card,52.34,a4ee33f471a33ae3b46e04473ff92a5b,5
ebee038c5993647eb1defc78207cd187,0310d1eb2978431efb158b535a3c0fd7,delivered,2018-05-23 07:50:10,2018-06-08,2018-05-28 22:31:00,1,ca5c923962558430573f83661dbe36d6,96.0,18.25,credit_card,114.25,1a8e049e7515b455847430db0ccb3703,5
394eefeb1d359eb230a22ba3bd68f072,0dbb188dd63b9205f0f61bdf16619f4a,delivered,2018-04-23 21:03:00,2018-05-04,2018-04-29 21:31:24,1,0f8977d115c52d93a05dd4eb7052baff,159.9,13.02,credit_card,172.92,b1aebf9bddd47cd924252f485dbce8d8,5
b249bb5bc00cfbe2ce917a5a07c72b46,291112ea24a58ed3cf44e795d75249ec,delivered,2018-07-28 21:11:55,2018-08-29,2018-08-01 21:25:10,1,288dbc06591742c5d7fe90fbfb08943e,132.8,18.99,credit_card,151.79,6be33d28867878be5e9f4ab6be12f8db,4
c5bb91ea2129a21a4f424d356a4d28fa,eed2a3b3ef8121235ebbd241866be47d,delivered,2018-07-05 13:45:17,2018-08-01,2018-07-09 14:31:39,1,c9798643ad1a1a5a02c1bdfbafa78323,169.0,74.62,credit_card,243.62,5f2a57a34710cc477fe2e1c5ae656b8f,5
fd26702a3f7ee5d86580de591ff53e3f,d3b1dd5a9cafa5e8191a28f92a8f5d40,delivered,2017-07-04 08:59:04,2017-08-01,2017-07-11 03:04:05,1,c1488892604e4ba5cff5b4eb4d595400,38.5,17.92,boleto,56.42,0b6fafdd0e2584fe9906429c198b2b71,5
22420f3718ef75dcddb4f03201096895,f9ba7683252743527fe127f7627b82de,delivered,2018-03-10 18:42:35,2018-04-24,2018-03-27 19:20:33,1,4cef9b930282f9210124c6b2ee2b945d,29.9,15.23,credit_card,45.13,1bcc0e5a8a089a1de11dfe89e43cc8d3,4
24abd231b3f48073eb9bc660b3eea5fd,b435433040b710baaafb84a8fe432fa5,delivered,2017-03-01 10:28:55,2017-03-22,2017-03-07 10:42:55,1,0705b33fb285827a578fce4899f1b921,22.5,15.56,credit_card,38.06,473494ccd7d9630f5300b46c2d77d152,5
